INFO:root:Scene Object change detection Job Started...
DEBUG:root:Monitering started...
INFO:root:15_30_54_15_01_2021: Change detected
INFO:root:15_30_54_15_01_2021: Change detected
INFO:root:15_30_54_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_55_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_56_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_57_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_58_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_30_59_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_00_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_01_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_02_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_03_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_04_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_05_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_06_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_07_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_08_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_09_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_10_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_11_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_12_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_13_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_14_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_15_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_16_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_17_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_18_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_19_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_20_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
INFO:root:15_31_21_15_01_2021: Change detected
