INFO:root:Scene Object change detection Job Started...
DEBUG:root:Monitering started...
INFO:root:15_50_46_15_01_2021: Change detected
INFO:root:15_50_46_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_47_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_48_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_49_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_50_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_51_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_52_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_53_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_54_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_55_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_56_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_57_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_58_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_50_59_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_00_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_01_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_02_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_03_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_04_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_05_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_06_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_07_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_08_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_09_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_10_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_11_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_12_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_13_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_14_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_15_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_16_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_17_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_18_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_19_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_20_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_21_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_22_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_23_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_24_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_25_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_26_15_01_2021: Change detected
INFO:root:15_51_27_15_01_2021: Change detected
INFO:root:15_51_27_15_01_2021: Change detected
INFO:root:15_51_27_15_01_2021: Change detected
INFO:root:15_51_27_15_01_2021: Change detected
INFO:root:15_51_27_15_01_2021: Change detected
INFO:root:15_51_27_15_01_2021: Change detected
INFO:root:15_51_27_15_01_2021: Change detected
INFO:root:15_51_27_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_15_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_16_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_17_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_18_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_19_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_20_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_21_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_22_15_01_2021: Change detected
INFO:root:15_52_23_15_01_2021: Change detected
INFO:root:15_52_23_15_01_2021: Change detected
INFO:root:15_52_23_15_01_2021: Change detected
INFO:root:15_52_23_15_01_2021: Change detected
