INFO:root:Scene Object change detection Job Started...
DEBUG:root:Monitering started...
INFO:root:15_34_28_15_01_2021: Change detected
INFO:root:15_34_28_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_29_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_30_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_31_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_32_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_33_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_34_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_35_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_36_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_37_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_38_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_39_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_40_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_41_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_42_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_43_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_44_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_45_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_46_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_47_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_48_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_49_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_50_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_51_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_52_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_53_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_54_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_55_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_56_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_57_15_01_2021: Change detected
INFO:root:15_34_58_15_01_2021: Change detected
INFO:root:15_34_58_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_05_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_06_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_07_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_08_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_09_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_10_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_11_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_12_15_01_2021: Change detected
INFO:root:15_35_13_15_01_2021: Change detected
INFO:root:15_35_13_15_01_2021: Change detected
